Record ID,Encounter ID,Date day/month/(year),Encounter Start Time,Encounter Length
159,36,16/06,05:46:21,186
160,19,16/06,06:14:09,1
161,36,16/06,06:09:55,353
162,36,16/06,06:25:51,1
163,3,16/06,06:48:25,44
164,36,16/06,07:22:19,94
165,19,16/06,18:58:18,13
166,3,17/06,06:07:33,583
167,3,17/06,07:32:10,241
168,36,17/06,07:34:31,349
169,3,17/06,16:39:09,181
170,3,17/06,20:31:51,921
171,3,17/06,20:54:03,79
172,3,17/06,21:16:50,23
173,3,17/06,21:28:09,304
174,3,17/06,21:38:37,140
175,3,17/06,22:23:14,766
176,3,17/06,23:53:15,2796
177,3,18/06,01:20:00,69
178,3,18/06,01:29:23,49
179,3,18/06,01:37:03,265
180,3,18/06,01:53:27,1
181,3,18/06,02:02:58,1210
182,3,18/06,02:41:20,3466
183,3,18/06,04:09:55,324
184,3,18/06,04:20:57,2063
185,3,18/06,05:00:39,2905
186,3,18/06,05:59:57,1
187,3,18/06,19:07:22,74
188,19,19/06,06:54:24,5
189,32,19/06,06:55:10,7
190,3,20/06,07:05:40,178
191,36,20/06,16:53:33,311
192,36,20/06,17:20:15,209
193,36,20/06,17:36:42,100
194,36,20/06,18:29:09,52
195,12,20/06,19:13:43,1
196,36,20/06,19:33:41,64
197,36,20/06,19:40:21,40
198,36,20/06,19:58:30,59
199,36,21/06,06:53:26,180
200,36,21/06,07:06:53,509
201,36,21/06,07:43:12,1
202,36,21/06,08:05:20,19
203,3,21/06,17:39:29,422
204,36,21/06,19:35:36,71
205,36,21/06,19:42:10,1854
206,36,21/06,20:19:18,602
207,36,21/06,20:33:48,353
208,36,21/06,20:48:36,143
209,36,21/06,21:08:13,948
210,36,21/06,21:35:28,339
211,36,21/06,21:46:16,1095
212,36,21/06,22:10:25,1162
213,36,21/06,22:34:11,1015
214,36,21/06,22:56:08,494
215,36,22/06,00:00:56,1
216,36,22/06,00:06:32,187
217,36,22/06,00:14:57,616
218,36,22/06,00:31:01,1294
219,36,22/06,01:06:16,879
220,36,22/06,01:26:49,893
221,36,22/06,01:57:58,403
222,36,22/06,02:17:18,1
223,36,22/06,02:37:37,978
224,36,22/06,03:03:05,568
225,36,22/06,03:19:21,205
226,36,22/06,03:27:18,1672
227,36,22/06,04:02:11,989
228,36,22/06,04:27:23,202
229,36,22/06,04:37:36,1
230,36,22/06,04:47:10,913
231,19,22/06,05:37:45,260
232,36,22/06,05:06:47,2602
233,36,22/06,05:55:26,907
234,36,22/06,06:19:18,141
235,19,22/06,06:24:11,4
236,36,22/06,07:02:10,1
237,36,22/06,07:31:01,52
238,36,22/06,08:01:32,249
239,19,22/06,11:37:24,182
240,19,22/06,11:53:00,1
241,19,22/06,11:57:41,731
242,19,22/06,13:50:06,1
243,19,22/06,13:55:09,14
244,19,22/06,14:28:16,87
245,19,22/06,14:38:11,409
246,19,22/06,14:55:45,157
247,36,22/06,15:46:32,1
248,36,22/06,15:55:17,1272
249,19,22/06,16:13:42,468
250,36,22/06,16:21:43,146
251,36,22/06,16:31:40,418
252,36,22/06,16:47:50,1
253,19,22/06,16:28:57,2585
254,36,22/06,17:12:32,9
255,36,22/06,17:17:44,134
256,19,22/06,17:17:23,204
257,19,22/06,17:28:33,3
258,3,22/06,18:16:05,1
259,36,22/06,18:40:21,1
260,3,22/06,18:41:15,570
261,36,22/06,18:51:44,4
262,19,22/06,18:54:32,22
263,36,22/06,19:03:02,1
264,3,22/06,18:56:19,407
265,3,22/06,19:10:30,77
266,3,22/06,19:18:14,760
267,19,22/06,19:18:08,1194
268,19,22/06,19:51:43,6
269,19,22/06,19:56:26,227
270,19,22/06,20:12:28,21
271,19,22/06,20:44:58,477
272,3,22/06,20:48:56,418
273,19,22/06,20:59:56,158
274,19,22/06,21:15:01,104
275,3,22/06,21:08:47,828
276,19,22/06,21:27:10,63
277,19,22/06,21:33:13,209
278,36,22/06,21:40:55,383
279,3,22/06,21:45:43,1185
