Record ID,Encounter ID,Date day/month/(year),Encounter Start Time,Encounter Length
177,26,17/06,09:07:04,1
178,49,18/06,09:44:29,361
179,50,19/06,15:21:39,3
180,50,19/06,15:28:32,1
181,50,19/06,15:36:12,6
182,26,20/06,18:57:59,250
183,26,20/06,19:06:58,1
184,2,22/06,10:54:37,473
185,2,22/06,11:34:44,226
186,2,22/06,12:00:20,515
187,2,22/06,12:56:08,847
188,14,22/06,19:21:01,185
189,49,23/06,09:14:50,184
190,2,23/06,19:51:37,1
191,2,23/06,20:17:37,2
192,18,24/06,05:34:09,1
193,50,24/06,09:23:05,18
194,2,24/06,09:35:47,1
195,2,24/06,09:41:58,226
196,50,24/06,10:23:32,337
197,14,24/06,17:31:19,2
198,39,25/06,08:15:00,392
199,50,28/06,18:29:42,33
200,14,28/06,19:29:25,74
201,26,30/06,14:41:48,114
202,26,30/06,19:31:41,1
203,2,30/06,19:31:13,33
204,26,30/06,19:38:39,58
205,14,30/06,20:45:19,1
206,2,01/07,16:36:28,1322
207,50,01/07,18:45:31,1
208,2,02/07,05:39:48,13
209,21,02/07,09:07:45,126
210,50,02/07,11:06:07,16
211,27,03/07,08:14:20,38
212,26,03/07,16:10:48,3
213,2,03/07,16:11:21,252
214,26,03/07,18:28:23,258
215,2,03/07,22:17:32,135
216,26,04/07,16:04:29,12
217,26,04/07,16:16:42,2
218,2,06/07,07:20:43,87
219,14,06/07,07:22:05,11
220,14,06/07,07:35:37,17
221,2,07/07,23:38:52,127
222,50,08/07,10:02:14,53
223,50,09/07,10:12:01,21
224,50,09/07,10:16:54,240
225,50,09/07,10:26:20,16
226,14,11/07,21:55:31,1
227,50,13/07,07:09:51,1
228,14,14/07,08:16:58,189
229,2,15/07,13:31:18,1
230,2,15/07,19:29:27,31
231,26,15/07,20:10:54,1
232,26,15/07,21:42:26,23
233,2,16/07,01:24:18,24
234,2,16/07,07:46:22,13
235,2,16/07,08:32:46,2
236,2,17/07,12:49:23,1
237,2,17/07,19:26:57,9
238,2,17/07,19:42:37,5
239,26,18/07,03:55:07,1
240,26,18/07,04:10:24,1
241,2,18/07,06:28:34,175
242,2,18/07,07:57:55,178
243,2,18/07,08:18:55,11
244,50,18/07,08:30:25,192
245,2,18/07,08:42:07,1
246,50,18/07,08:55:14,1
247,2,18/07,08:56:31,6
248,2,18/07,09:17:36,1
249,2,18/07,09:43:31,1
250,2,18/07,09:58:08,8
251,50,20/07,08:14:08,212
252,50,20/07,09:52:13,169
253,2,20/07,18:14:05,115
254,2,21/07,13:28:34,1
255,50,22/07,10:40:57,479
256,26,22/07,20:57:05,2
257,2,23/07,19:14:40,1
258,26,24/07,00:08:50,1
259,2,24/07,10:16:03,1
260,2,24/07,10:48:51,1
261,2,25/07,16:40:48,150
262,2,25/07,16:51:29,590
263,2,25/07,17:11:27,273
264,2,25/07,17:24:11,462
265,50,27/07,07:34:50,43
266,50,27/07,09:55:35,6
267,50,27/07,10:10:45,19
268,14,27/07,18:49:40,147
269,2,29/07,01:36:31,340
270,50,29/07,08:15:59,109
271,26,01/08,21:08:59,1
272,2,02/08,08:26:42,7
273,26,03/08,09:21:04,67
274,26,04/08,05:12:58,1
275,26,04/08,05:58:34,3609
276,26,04/08,07:03:11,569
277,26,04/08,07:17:45,1
278,26,04/08,08:07:14,26
279,26,04/08,08:14:07,41
280,50,05/08,17:51:07,80
281,26,06/08,11:10:14,78
282,26,06/08,13:00:17,26
283,26,06/08,13:15:26,1
284,26,06/08,13:20:48,172
285,26,06/08,13:45:00,1
286,26,06/08,14:15:47,1
287,26,06/08,14:51:03,1
288,26,06/08,14:55:49,132
289,26,06/08,15:03:26,1
290,26,06/08,15:55:05,1
291,26,06/08,16:40:59,4
292,26,06/08,18:57:08,78
293,26,06/08,19:07:51,1
294,26,07/08,02:07:56,1
295,26,07/08,05:23:54,174
296,26,07/08,07:14:56,587
297,14,07/08,07:53:21,105
298,26,07/08,18:22:31,232
299,26,07/08,18:31:23,28
300,26,08/08,03:56:52,1
301,26,08/08,04:19:33,1
302,26,08/08,04:25:11,2
303,26,08/08,04:46:02,1
304,26,08/08,04:50:48,1
305,26,08/08,04:56:53,23
306,26,08/08,05:02:34,1
307,26,08/08,05:07:06,1
308,26,08/08,05:11:53,561
309,26,08/08,05:34:44,1
310,26,08/08,05:41:28,1
311,26,08/08,05:46:23,224
312,26,08/08,05:54:40,1
313,26,08/08,05:59:50,1
314,26,08/08,07:43:31,1
315,26,08/08,09:08:19,1
316,50,08/08,11:03:27,1
317,26,08/08,11:04:02,9
318,26,08/08,16:01:23,303
319,26,08/08,16:13:03,316
320,26,08/08,18:49:50,60
321,26,08/08,19:02:20,1
322,26,08/08,19:22:17,1
323,26,09/08,00:10:10,1
324,26,09/08,07:11:31,1
325,26,09/08,08:10:31,571
326,26,09/08,08:40:13,1112
327,26,09/08,09:37:52,3
328,26,09/08,09:43:44,1
329,26,09/08,09:53:23,371
330,26,09/08,10:22:38,1
331,26,09/08,11:37:10,51
332,26,09/08,11:46:35,105
333,26,09/08,14:07:40,4
334,26,09/08,14:17:03,3
335,26,09/08,14:33:01,60
336,26,09/08,16:59:53,29
337,26,09/08,17:46:16,1
338,26,09/08,17:51:37,1
339,26,09/08,18:02:26,338
340,26,09/08,18:20:30,151
341,26,09/08,18:30:11,214
342,26,10/08,05:52:30,1
343,26,10/08,06:14:43,251
344,26,10/08,07:16:24,243
345,26,10/08,07:47:51,387
346,26,10/08,07:59:08,322
347,50,10/08,08:37:29,246
348,26,10/08,19:18:50,61
349,26,10/08,19:42:23,171
350,26,10/08,20:04:59,1
351,26,10/08,20:15:59,1
352,26,10/08,20:34:25,1
353,26,10/08,21:00:18,1
354,26,10/08,21:47:52,1
355,26,10/08,23:01:11,1
356,26,11/08,03:14:13,119
357,26,11/08,04:00:19,1
358,26,11/08,04:05:16,525
359,26,11/08,04:34:42,1
360,26,11/08,04:42:41,227
361,26,11/08,08:04:24,28
362,26,11/08,08:30:11,1
363,26,11/08,08:34:44,1
364,26,11/08,08:40:10,347
365,26,11/08,08:55:04,238
366,26,11/08,09:27:21,131
367,26,11/08,09:34:48,139
368,26,11/08,10:20:58,170
369,26,11/08,10:31:35,1
370,26,11/08,12:16:51,124
371,26,11/08,13:01:32,1
372,26,11/08,13:10:15,9
373,26,11/08,13:15:22,1
374,26,11/08,13:20:27,1
375,26,11/08,13:49:01,236
376,26,11/08,14:56:17,1078
377,26,11/08,15:25:26,4
378,26,11/08,15:31:07,1
379,26,11/08,15:36:26,727
380,26,11/08,17:35:28,38
381,26,11/08,18:26:13,87
382,26,11/08,18:41:53,1
383,26,11/08,19:49:08,7
384,26,11/08,20:08:48,1
385,26,12/08,03:44:02,1
386,26,12/08,04:02:27,243
387,26,12/08,07:13:05,1
388,26,12/08,09:47:55,1
389,26,12/08,10:58:59,11
390,26,12/08,11:23:11,458
391,26,12/08,12:15:32,359
392,26,12/08,12:27:27,304
393,26,12/08,14:59:10,5
394,26,12/08,16:01:09,37
395,26,12/08,17:50:43,253
396,26,12/08,18:05:22,188
