Record ID,Encounter ID,Date day/month/(year),Encounter Start Time,Encounter Length
200,36,24/06,10:00:57,38
201,36,24/06,11:00:34,198
202,36,24/06,12:18:28,44
203,36,24/06,12:35:13,165
204,3,24/06,12:38:25,1
205,6,24/06,15:47:58,1
206,36,24/06,19:37:34,119
207,36,24/06,19:57:43,342
208,36,24/06,21:19:42,1
209,36,24/06,22:06:11,1
210,36,25/06,00:00:02,14
211,36,25/06,02:04:03,1
212,36,25/06,02:37:02,252
213,36,25/06,03:01:56,201
214,36,25/06,03:38:17,1
215,43,25/06,15:36:31,365
216,12,25/06,17:10:37,6
217,12,25/06,19:17:45,1
218,12,25/06,19:25:49,70
219,12,26/06,00:06:27,1
220,12,26/06,05:07:44,5
221,6,26/06,09:32:01,139
222,6,26/06,10:37:38,324
223,6,26/06,16:16:44,184
224,6,26/06,16:28:23,68
225,6,26/06,16:36:41,396
226,6,26/06,16:47:40,99
227,36,26/06,18:47:03,101
228,3,26/06,20:05:29,1
229,3,26/06,20:14:11,215
230,3,27/06,00:41:37,647
231,3,27/06,01:05:42,1
232,3,27/06,04:25:23,1
233,3,27/06,04:34:32,1
234,3,27/06,13:02:42,188
235,36,27/06,19:32:38,52
236,3,28/06,07:15:09,9
237,36,28/06,16:43:28,109
238,36,28/06,17:05:24,880
239,36,28/06,19:01:55,1
240,6,28/06,20:21:26,274
241,6,28/06,20:55:13,1049
242,6,28/06,21:18:37,1
243,6,28/06,21:23:00,434
244,6,28/06,21:39:50,121
245,6,28/06,21:49:24,1
246,6,28/06,22:06:39,222
247,6,28/06,22:16:57,86
248,6,28/06,22:33:21,1
249,6,28/06,22:43:55,1
250,6,28/06,22:48:53,15
251,6,28/06,23:01:32,119
252,6,28/06,23:12:20,547
253,12,28/06,23:27:30,56
254,12,28/06,23:33:53,14
255,12,28/06,23:41:49,129
256,12,29/06,00:13:56,1
257,12,29/06,00:25:33,79
258,6,29/06,00:30:16,1
259,12,29/06,00:33:17,141
260,12,29/06,00:53:48,2
261,3,29/06,09:48:59,1
262,3,29/06,17:07:19,1
263,3,29/06,19:48:21,32
264,3,30/06,07:52:46,97
265,3,30/06,08:03:58,217
266,3,30/06,08:20:03,91
267,3,30/06,08:26:50,58
268,43,30/06,14:46:37,5
269,6,30/06,16:48:37,14
270,36,30/06,23:30:46,857
271,36,01/07,15:44:28,87
272,6,02/07,12:38:08,109
273,6,02/07,17:47:29,236
274,6,02/07,18:16:15,90
275,6,02/07,18:44:06,463
276,6,02/07,19:24:59,296
277,6,02/07,20:09:41,1
278,3,02/07,20:11:58,1
279,6,02/07,22:58:13,1
280,3,03/07,02:28:02,288
281,3,03/07,02:44:54,1
282,3,03/07,05:21:47,156
283,3,03/07,07:35:34,365
284,36,03/07,10:01:10,99
285,6,03/07,10:46:36,4
286,6,03/07,11:52:03,1
287,6,03/07,12:23:24,3
288,6,03/07,12:34:56,250
289,6,03/07,12:47:05,1
290,3,03/07,13:05:07,78
291,3,03/07,13:16:55,4
292,3,03/07,14:45:00,31
293,3,03/07,17:11:00,211
294,6,03/07,17:33:56,1
295,6,03/07,18:50:33,12
296,3,03/07,18:52:13,1
297,36,03/07,18:53:35,129
298,3,03/07,19:03:48,288
299,6,03/07,19:29:56,1
300,3,03/07,19:49:08,1
301,36,03/07,20:13:45,1
302,3,03/07,19:55:20,1119
303,6,03/07,20:18:07,176
304,3,03/07,20:57:08,280
305,36,03/07,21:02:09,183
306,3,03/07,21:06:27,311
307,6,03/07,21:15:06,1
308,6,03/07,21:58:28,28
309,3,03/07,22:35:59,807
310,3,03/07,22:57:18,1
311,3,03/07,23:10:17,35
312,3,03/07,23:19:30,34
313,3,03/07,23:27:41,139
314,3,03/07,23:37:09,206
315,3,03/07,23:46:50,1
316,3,03/07,23:52:43,6
317,3,04/07,00:11:07,1
318,3,04/07,00:27:35,1
319,3,04/07,00:59:29,1
320,13,04/07,01:53:29,1
321,3,04/07,01:38:50,943
322,3,04/07,02:06:54,404
323,3,04/07,02:17:59,31
324,6,04/07,00:22:14,7056
325,36,04/07,02:20:24,109
326,3,04/07,02:25:36,3
327,36,04/07,02:28:36,17
328,3,04/07,02:30:39,555
329,6,04/07,02:38:49,374
330,3,04/07,02:44:21,47
331,6,04/07,02:50:06,231
332,6,04/07,03:01:22,185
333,3,04/07,03:23:43,1
334,36,04/07,03:23:34,23
335,3,04/07,03:36:09,1
336,3,04/07,03:41:13,46
337,3,04/07,03:51:24,1
338,36,04/07,03:51:31,154
339,36,04/07,04:04:46,1
340,3,04/07,04:09:13,200
341,36,04/07,04:20:30,83
342,36,04/07,04:26:37,52
343,3,04/07,04:29:09,3
344,36,04/07,04:41:37,13
345,3,04/07,04:44:27,13
346,3,04/07,04:59:47,13
347,3,04/07,07:52:47,2
348,3,04/07,07:58:45,23
349,6,04/07,09:56:08,255
350,6,04/07,10:06:35,50
351,3,04/07,13:34:35,304
352,3,04/07,15:43:20,419
353,6,04/07,19:00:19,1493
354,6,04/07,19:32:11,568
355,6,04/07,19:50:42,508
356,6,04/07,20:51:42,1622
357,6,04/07,21:25:54,1
358,6,04/07,21:40:59,201
359,6,04/07,21:54:46,437
360,6,04/07,22:18:41,39
361,6,04/07,22:36:13,980
362,6,04/07,22:57:42,437
363,6,04/07,23:15:52,10
364,6,04/07,23:23:26,815
365,6,04/07,23:41:25,1256
366,3,05/07,00:42:53,362
367,6,05/07,01:15:43,2055
368,6,05/07,01:57:43,812
369,6,05/07,02:17:59,6
370,6,05/07,02:24:08,1
371,6,05/07,02:30:45,3282
372,6,05/07,03:31:28,3865
373,6,05/07,05:10:24,263
374,3,05/07,06:32:05,47
375,3,05/07,06:49:11,6
376,36,05/07,06:52:34,9
377,43,05/07,14:26:34,8
378,3,05/07,15:10:08,1
379,3,05/07,15:54:09,169
380,3,05/07,16:04:25,99
381,36,05/07,17:11:46,1
382,6,05/07,17:49:04,116
383,3,06/07,07:45:31,3
384,3,06/07,08:43:37,33
385,3,06/07,08:54:28,1
386,36,06/07,10:30:02,1
387,36,06/07,10:34:50,277
388,36,06/07,12:52:15,46
389,6,06/07,14:13:47,118
390,36,06/07,15:15:43,9
391,6,06/07,15:20:10,1260
392,6,06/07,15:47:11,18
393,36,06/07,16:53:26,108
394,3,06/07,18:58:31,1
395,3,06/07,19:24:57,67
396,36,06/07,19:52:28,11
397,3,07/07,05:33:24,157
398,3,07/07,06:19:53,508
399,36,07/07,07:47:16,1
400,36,07/07,07:53:00,1
401,36,07/07,08:27:47,1
402,36,07/07,10:34:49,411
403,3,07/07,15:22:26,3
404,6,07/07,16:05:43,118
405,6,07/07,16:45:24,1422
406,6,07/07,17:40:45,19
407,6,07/07,17:58:29,202
408,36,07/07,18:10:30,1
409,36,07/07,18:30:47,42
410,6,07/07,18:52:41,1
411,6,07/07,23:54:41,26
412,6,08/07,02:54:58,979
413,6,08/07,03:18:02,9
414,6,08/07,03:26:49,1
415,6,08/07,03:52:24,256
416,6,08/07,04:05:40,353
417,6,08/07,04:49:39,5
418,6,08/07,04:57:07,12
419,6,08/07,05:25:27,152
420,3,08/07,05:29:56,1
421,6,08/07,05:34:39,9
422,6,08/07,05:55:34,132
423,3,08/07,06:39:42,1
424,3,08/07,06:49:10,31
425,3,08/07,07:18:33,1
426,36,08/07,09:34:07,30
427,36,08/07,09:42:55,146
428,36,08/07,09:50:16,488
429,36,08/07,11:45:48,173
430,36,08/07,16:02:05,30
431,3,08/07,17:05:52,5
432,3,08/07,17:53:37,1
433,6,08/07,22:15:29,1
434,6,09/07,00:21:53,617
435,6,09/07,00:39:31,314
436,6,09/07,01:24:12,12
437,6,09/07,03:22:18,2
438,6,09/07,03:27:28,77
439,6,09/07,04:04:36,1
440,6,09/07,04:09:14,34
441,6,09/07,04:57:04,1
442,3,09/07,07:28:51,688
443,6,09/07,08:18:52,368
444,3,09/07,11:20:43,9
445,6,09/07,12:00:14,6
446,6,09/07,12:41:59,2180
447,6,09/07,16:15:27,534
448,6,09/07,16:29:15,751
449,6,09/07,16:52:44,1
450,6,09/07,17:03:00,441
451,6,09/07,17:24:59,75
452,36,09/07,18:28:49,33
453,6,09/07,18:35:25,1
454,6,09/07,23:29:00,47
455,6,09/07,23:36:24,225
456,6,10/07,00:11:17,106
457,6,10/07,03:51:12,99
458,6,10/07,05:44:24,555
459,3,10/07,05:59:03,1
460,36,10/07,06:11:58,8
461,6,10/07,06:37:10,4
462,36,10/07,07:00:15,11
463,6,10/07,07:06:55,83
464,3,10/07,07:48:13,6
465,3,10/07,08:43:25,1
466,36,10/07,08:49:41,42
467,6,10/07,10:29:53,30
468,6,10/07,10:47:12,1
469,36,10/07,13:20:22,37
470,3,10/07,16:05:32,6
471,36,10/07,17:02:59,22
472,36,10/07,17:13:01,80
473,36,10/07,17:32:28,1
474,6,10/07,17:29:13,206
475,36,10/07,17:56:03,118
476,3,11/07,07:36:34,9
477,36,11/07,08:06:59,7
478,36,11/07,09:05:59,13
479,36,11/07,09:11:10,329
480,36,11/07,09:41:13,207
481,36,11/07,09:58:58,1
482,36,11/07,11:59:25,1
483,36,11/07,12:17:43,18
484,36,11/07,13:20:22,77
485,36,11/07,13:39:15,1
486,36,11/07,13:50:21,1
487,36,11/07,13:58:06,274
488,36,11/07,15:01:05,48
489,6,11/07,15:20:50,22
490,6,11/07,15:37:51,1015
491,6,11/07,16:01:06,205
492,6,11/07,16:29:12,42
493,36,11/07,18:45:41,370
494,3,12/07,07:17:22,1
495,6,12/07,08:23:45,9
496,6,12/07,11:10:03,10
497,36,12/07,11:27:32,76
498,36,12/07,11:33:33,193
499,3,12/07,11:34:24,226
500,36,12/07,11:44:58,1
501,3,12/07,11:42:29,349
502,3,12/07,11:57:34,227
503,3,12/07,12:05:46,259
504,6,12/07,12:31:40,1
505,3,12/07,12:28:58,291
506,6,12/07,12:46:22,3
507,6,12/07,12:54:45,49
508,36,12/07,13:13:10,15
509,3,12/07,13:14:14,4
510,6,12/07,13:14:08,33
511,6,12/07,13:23:00,98
512,3,12/07,13:21:53,243
513,3,12/07,13:51:22,42
514,3,12/07,14:04:05,687
515,6,12/07,14:15:34,538
516,3,12/07,14:21:33,460
517,36,12/07,13:24:42,3996
518,3,12/07,14:36:09,85
519,3,12/07,14:41:56,182
520,3,12/07,14:53:31,1
521,3,12/07,15:14:35,74
522,36,12/07,15:15:53,19
523,6,12/07,15:16:15,203
524,6,12/07,16:00:08,455
525,6,12/07,16:16:12,240
