,-189,-188,-187,-186,-185,-184,-183,-182,-181,-180,-179,-178,-177,-176,-175,-174,-173,-172,-171,-170,-169,-168,-167,-166,-165,-164,-163,-162,-161,-160,-159,-158,-157,-156,-155,-154,-153,-152,-151,-150,-149,-148,-147,-146,-145,-144,-143,-142,-141,-140,-139,-138,-137,-136,-135,-134,-133,-132,-131,-130,-129,-128,-127,-126,-125,-124,-123,-122,-121,-120,-119,-118,-117,-116,-115,-114,-113,-112,-111,-110,-109,-108,-107,-106,-105,-104,-103,-102,-101,-100,-99,-98,-97,-96,-95,-94,-93,-92,-91,-90,-89,-88,-87,-86,-85,-84,-83,-82,-81,-80,-79,-78,-77,-76,-75,-74,-73,-72,-71,-70,-69,-68,-67,-66,-65,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190
4->25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4->26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4->29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001145475,0.003355705,0.006564551,0.010718114,0.015772871,0.021694215,0.028455285,0.033966034,0.038272816,0.041425819,0.043478261,0.044485635,0.044504995,0.043594306,0.042720139,0.041880342,0.041072925,0.040296053,0.039548023,0.038827258,0.038132296,0.038255547,0.038374718,0.038490007,0.038601602,0.038709677,0.038814397,0.038915914,0.039014374,0.038409704,0.03782349,0.037254902,0.036703155,0.036167513,0.03564728,0.0351418,0.034650456,0.034172662,0.033707865,0.033255543,0.032815199,0.032386364,0.031968592,0.031561462,0.031164571,0.030777538,0.0304,0.030031612,0.029672046,0.029320988,0.028978139,0.028643216,0.028315946,0.027996071,0.027683341,0.027377522,0.027078385,0.026785714,0.026499303,0.026218951,0.02594447,0.025675676,0.025412394,0.025154457,0.024901704,0.024653979,0.024411135,0.024173028,0.023939521,0.023710483,0.023485785,0.023265306,0.023048928,0.022836538,0.022628027,0.022423289,0.022222222,0.02202473,0.021830716,0.021640091,0.021452766,0.021268657,0.02108768,0.020909758,0.020734813,0.020562771,0.02039356,0.020227111,0.020063358,0.019902235,0.019743679,0.019587629,0.019434027,0.019282815,0.019133938,0.018987342,0.018842975,0.018700787,0.018560729,0.018422754,0.018286814,0.018152866,0.018020866,0.017890772,0.017762543,0.017636139,0.017511521,0.017388652,0.017267495,0.017148014,0.017030176,0.016913947,0.016799293,0.016686183,0.016574586,0.016464471,0.016355811,0.016248575,0.016142736,0.016038267,0.015935141,0.015833333,0.015732818,0.015633571,0.015535568,0.015438787,0.015343203,0.015248796,0.015155544,0.015063425,0.014972419,0.014882507,0.014793667,0.014705882,0.014619133,0.014533401,0.014448669,0.014364919,0.014282135,0.014200299,0.014119396,0.014039409,0.013960323,0.013882124,0.013804795,0.013728324,0.013652695,0.013577894,0.013503909,0.013430726,0.013358331,0.013286713,0.013215859
4->33,0.511865515,0.512280139,0.512695677,0.513112094,0.513529417,0.513947644,0.514366753,0.514786758,0.515207653,0.5156295,0.516052296,0.516476055,0.516900807,0.517326566,0.51775333,0.518181148,0.51861,0.519039886,0.519470784,0.519902694,0.520335577,0.520769429,0.521204265,0.521640082,0.522076931,0.522514827,0.522953786,0.523393789,0.52383487,0.524277027,0.524720278,0.52516462,0.525610072,0.526056613,0.52650424,0.526952954,0.52740275,0.527853647,0.528305684,0.528758799,0.52921301,0.529668375,0.530124895,0.530582569,0.531041374,0.531501331,0.531962396,0.532424588,0.532887948,0.533352411,0.533817974,0.534284678,0.534752457,0.535221327,0.535691265,0.536162266,0.536634236,0.537107213,0.537581217,0.538056241,0.538532305,0.539009333,0.53948734,0.539966346,0.540446392,0.540927474,0.541409612,0.541892774,0.542377006,0.542862329,0.543348816,0.543836385,0.544325138,0.544815046,0.545306106,0.545798342,0.546291805,0.546786549,0.54728252,0.547779688,0.548278079,0.548777748,0.549278667,0.549780747,0.550284043,0.550788553,0.551294335,0.551801418,0.552309802,0.552819489,0.553330476,0.553842797,0.554356451,0.554871376,0.555387569,0.555905063,0.556423889,0.556944083,0.557465576,0.557988369,0.558512531,0.559037955,0.559564533,0.560092256,0.560621119,0.561151188,0.561682494,0.562214997,0.562748805,0.563283956,0.563820331,0.564357802,0.564896361,0.565436035,0.565976857,0.566518859,0.567061991,0.567606242,0.568151643,0.568698231,0.569245997,0.569794883,0.570344925,0.570896064,0.571448333,0.572001721,0.572556213,0.573111793,0.573668602,0.574226472,0.574785331,0.575345101,0.575905754,0.576467319,0.577029824,0.577593417,0.578158139,0.578723971,0.579291019,0.579859332,0.5804289,0.580999776,0.581571883,0.582145139,0.582719522,0.583295227,0.583872242,0.584450559,0.585030008,0.585610724,0.586192526,0.586775302,0.587359094,0.587943953,0.58852957,0.589115974,0.589703391,0.590291676,0.590880871,0.591470918,0.592061969,0.592654085,0.593247218,0.593841432,0.59443655,0.595032365,0.595629047,0.596226796,0.596826,0.597426489,0.598028061,0.598630293,0.599233221,0.599836692,0.600440518,0.601044899,0.601649382,0.602254653,0.60286052,0.60346793,0.60407621,0.604685499,0.605296839,0.605909482,0.606524407,0.607139356,0.607753994,0.608365297,0.608977625,0.609589299,0.609589299,0.610196391,0.610806186,0.611419532,0.61203593,0.612655782,0.613279263,0.613906888,0.6145397,0.615175961,0.615815797,0.616458447,0.617103385,0.617751204,0.618402344,0.619055861,0.619712034,0.620369377,0.62102887,0.621689421,0.622351445,0.623015129,0.623680627,0.624347784,0.625016881,0.625687366,0.626359022,0.627031293,0.627703344,0.628374679,0.629045306,0.629715451,0.630385726,0.631055967,0.63172563,0.632394808,0.633061525,0.633725282,0.634384742,0.635038956,0.63568774,0.636329688,0.636963758,0.637588527,0.638203387,0.63880763,0.639400011,0.639980399,0.64054896,0.641104167,0.641644539,0.642169375,0.642678688,0.643171772,0.643647397,0.644104041,0.644540408,0.644954804,0.64534624,0.645714203,0.646058037,0.646377812,0.646673142,0.64694411,0.647190953,0.647413683,0.647612577,0.647788307,0.647941052,0.648070929,0.648178448,0.648263897,0.648328562,0.648373186,0.64839871,0.648405607,0.648394739,0.648366836,0.648322724,0.648262883,0.648187767,0.648098069,0.647994235,0.647876944,0.647746429,0.647603321,0.647447859,0.647280552,0.647101926,0.646912563,0.64671271,0.646502754,0.646283221,0.646054388,0.64581667,0.645570353,0.645315641,0.645052837,0.64478209,0.644503718,0.644217785,0.643924351,0.643623851,0.643316466,0.643002468,0.642682124,0.642355653,0.642023205,0.641685115,0.64134158,0.640992852,0.640639174,0.640280626,0.639917285,0.639549348,0.639177004,0.638800347,0.638419525,0.638034597,0.637645732,0.637253009,0.636856535,0.636456522,0.63605304,0.635646208,0.635236035,0.634822608,0.634405987,0.633986282,0.633563602,0.633137971,0.632709518,0.632278474,0.631844904,0.6314089,0.630970525,0.630529814,0.630086878,0.629641748,0.629194506,0.628745277,0.628294114,0.627841136,0.627386367,0.626929851,0.626471657,0.626011851,0.62555045,0.625087448,0.624622862,0.624156779,0.623689212,0.623220266,0.622749976,0.622278398,0.621805519,0.621331395,0.620856057,0.620379492,0.619901732,0.619422826,0.618942804,0.618461652,0.61797944,0.617496214,0.617012001,0.616526946,0.616041033,0.615554302,0.615066776,0.614578534,0.614089576,0.613599921,0.613109588,0.612618613,0.612127092,0.61163504,0.611142491,0.610649459,0.610156016,0.609662173,0.60916798,0.608673467,0.608178718,0.607683743,0.607188551,0.606693169,0.606197605,0.605701868,0.605206053
4->36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4->39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6->7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6->8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6->9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6->11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6->12,0.226156661,0.226302592,0.226448128,0.226593261,0.226737984,0.22688229,0.22702617,0.227169618,0.227312624,0.227455387,0.227597903,0.227740166,0.227881961,0.228023281,0.228164114,0.228304453,0.228444289,0.22858361,0.228722408,0.228860672,0.228998392,0.229135336,0.229271488,0.229406835,0.229541359,0.229675045,0.229807876,0.229939836,0.230070907,0.230201072,0.230330312,0.23045861,0.230585945,0.23071206,0.230836929,0.230960527,0.231082829,0.231203807,0.231323435,0.231441683,0.231558523,0.231673926,0.231787861,0.231900553,0.232011974,0.232122099,0.232230898,0.232338343,0.232444403,0.232549049,0.232652249,0.23275397,0.232854453,0.232953668,0.233051588,0.233148183,0.233243702,0.233338122,0.233431416,0.233523557,0.233614519,0.233704273,0.233792789,0.233880038,0.233965988,0.234050608,0.234133864,0.234215723,0.23429615,0.234375107,0.234452557,0.234528145,0.234601821,0.234673859,0.234744216,0.234812846,0.234879705,0.234944743,0.235007911,0.235069159,0.235128433,0.235185677,0.235240836,0.235294202,0.235345368,0.235394631,0.235441571,0.23548612,0.235528207,0.235567759,0.235604698,0.235638946,0.235670418,0.235699029,0.23572469,0.235747305,0.235766376,0.235782193,0.235794652,0.235803641,0.235809465,0.235812443,0.235812477,0.235809465,0.235803303,0.235793878,0.235781074,0.235764314,0.235743452,0.235718337,0.235688811,0.235654227,0.235614392,0.235569102,0.235518142,0.235461288,0.235398302,0.235328933,0.235252917,0.235171042,0.235082517,0.234988152,0.234889359,0.234786506,0.234679408,0.234569035,0.234455233,0.23433784,0.234216684,0.23409158,0.233962962,0.233830013,0.23369446,0.233556168,0.233414989,0.233271453,0.233126126,0.232978906,0.232830407,0.232680555,0.232529265,0.232375681,0.232219659,0.232062644,0.231904569,0.231744526,0.231583234,0.231420605,0.23125654,0.231090933,0.230923666,0.230754609,0.230582631,0.230408509,0.230232062,0.230054159,0.229874669,0.229693445,0.229511491,0.229328733,0.229143837,0.228956579,0.228768038,0.228576681,0.22838218,0.228184152,0.227982153,0.227775661,0.227564058,0.227348389,0.227128037,0.22690422,0.226680496,0.226454673,0.226226344,0.225994996,0.225759966,0.22552039,0.225275115,0.225022567,0.224764264,0.224502391,0.224235573,0.223961652,0.223683213,0.223404901,0.223126715,0.222848656,0.222570723,0.222292916,0.222292916,0.222015236,0.221737682,0.221460254,0.221182952,0.220911934,0.220644553,0.220379487,0.220116001,0.219853653,0.219592162,0.219331342,0.219071063,0.218811232,0.218551781,0.21829266,0.218033829,0.217773216,0.217511123,0.217247788,0.216983409,0.216719811,0.216458502,0.216199208,0.215941697,0.215685775,0.215432631,0.215183283,0.214937345,0.214694482,0.214454403,0.214216853,0.213982715,0.213751691,0.21352352,0.213296954,0.213071869,0.212848152,0.212625704,0.212404433,0.21218426,0.211964242,0.211745221,0.211527134,0.211309923,0.211093534,0.21087792,0.210663036,0.210448841,0.210235297,0.21002166,0.209807938,0.209594141,0.209380277,0.209166355,0.208952381,0.208738362,0.208524304,0.208310214,0.208096097,0.207881959,0.207667803,0.207453634,0.207239457,0.207025275,0.206811093,0.206596913,0.206382739,0.206168574,0.205954422,0.205740283,0.205526162,0.205312061,0.205097982,0.204883927,0.204669898,0.204455897,0.204241927,0.204027988,0.203814082,0.203600212,0.203386378,0.203172582,0.202958825,0.202745109,0.202531435,0.202317804,0.202104217,0.201890675,0.201677179,0.201464124,0.201251496,0.201039285,0.200827479,0.200616068,0.20040504,0.200194386,0.199984096,0.199774161,0.199564573,0.199355323,0.199146403,0.198937805,0.198729522,0.198521546,0.19831387,0.198106489,0.197899395,0.197692582,0.197485721,0.197278815,0.197071868,0.196864883,0.196657863,0.19645081,0.196243727,0.196036617,0.195829182,0.195621731,0.195414265,0.195206787,0.194999298,0.194791802,0.194584299,0.194376792,0.194169283,0.193961774,0.193754265,0.19354676,0.193339258,0.193131763,0.192924276,0.192716798,0.19250933,0.192302135,0.192095209,0.191888546,0.191682397,0.191476753,0.191271604,0.19106694,0.190862751,0.19065903,0.190455767,0.190252953,0.190050582,0.189848643,0.18964713,0.189446036,0.189245352,0.189045072,0.188845188,0.188645694,0.188446583,0.188247849,0.188049485,0.187851263,0.18765318,0.187455236,0.187257428,0.187059757,0.186862219,0.186664814,0.18646754,0.186270397,0.186073382,0.185876496,0.185679735,0.1854831,0.185286589,0.1850902,0.184893934,0.18469799,0.184502362,0.184307048,0.184111844,0.183916749,0.183721764,0.183526887,0.183332117,0.183137453,0.182942895,0.182748442,0.182554094,0.182359848,0.182165706,0.181971665,0.181777727,0.181583888,0.181389968
6->13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
